Long,Lat,Mag_nT,Easting,Northing,Heading,Dir,Dist
-116.61391444646428,36.767491010291,48329.9,534456.7632531056,4069149.3884781394,175.03875427840447,NS,10.584370648902224
-116.61391265369096,36.76747098692592,48330.3,534456.932211629,4069147.167939196,175.64880728790416,NS,2.226957606785044
-116.61391106374457,36.767451010875085,48330.6,534457.0830473892,4069144.9525757986,176.10495727690525,NS,2.2204923797389755
-116.61390959844512,36.767431169184974,48330.8,534457.2226987482,4069142.7520721257,176.36868719014328,NS,2.2049305922645557
-116.61390823706246,36.7674115263218,48330.8,534457.3529869512,4069140.5735868504,176.57740039202608,NS,2.182377856904976
-116.61390697719824,36.76739211325015,48331.0,534457.4741121848,4069138.4205557257,176.78004795530714,NS,2.1564355650664706
-116.6139058710566,36.76737300731435,48331.2,534457.5813807719,4069136.3015397326,177.10205326530118,NS,2.1217293250384897
-116.61390493217688,36.76735412675722,48331.3,534457.6736209354,4069134.207464706,177.47785636335868,NS,2.0961055470051093
-116.61390419542676,36.76733540134872,48331.2,534457.7477522534,4069132.1305275024,177.9558316252249,NS,2.0782597529371905
-116.6139036843319,36.76731671500114,48331.2,534457.8017270588,4069130.057842085,178.5082976130241,NS,2.0733880771609927
-116.61390346358525,36.76729806610036,48331.7,534457.829772405,4069127.9892061115,179.22326520930238,NS,2.0688260760076376
-116.61390347786453,36.767279393502974,48332.3,534457.8368529814,4069125.9178568837,179.80414429510503,NS,2.07136132967514
-116.61390369461456,36.767260658273,48332.5,534457.8258916531,4069123.8394869673,180.30217528683474,NS,2.0783988212524864
-116.61390407054652,36.76724182423048,48332.6,534457.8007679939,4069121.7500985153,180.68891462702226,NS,2.089539495109041
-116.61390456826048,36.76722288123538,48333.2,534457.76482437,4069119.6485801623,180.97987113133638,NS,2.1018257139961167
-116.61390511519652,36.76720380926215,48333.6,534457.7245454993,4069117.532736603,181.09059602447422,NS,2.116226914634217
-116.61390569090756,36.767184593832376,48333.6,534457.6817627022,4069115.400969112,181.14972420758198,NS,2.13219675566839
-116.61390628070964,36.76716523727175,48334.2,534457.6377854361,4069113.2535409653,181.17319854649105,NS,2.1478784054464612
-116.61390684620125,36.76714572111113,48334.9,534457.5960491941,4069111.088417212,181.104331513923,NS,2.165525982477034
-116.61390734011415,36.76712606364095,48335.3,534457.5607643536,4069108.9076438188,180.92696290992282,NS,2.181058828340201
-116.613907715496,36.76710625758892,48335.3,534457.5361245393,4069106.7104309737,180.6424949655863,NS,2.1973509976931656
