Long,Lat,Mag_nT,Easting,Northing,Heading,Dir,Dist
-116.61107494168212,36.763890860381125,48339.6,534711.8026812786,4068751.051209392,355.9485789652331,NS,38.07566280241702
-116.61107629060491,36.76391108964391,48339.5,534711.673171513,4068753.294743584,356.696222758673,NS,2.247269109372694
-116.6110774386668,36.76393141527392,48339.8,534711.5615454076,4068755.5490405927,357.1651982476412,NS,2.2570590136298447
-116.61107845701348,36.76395169550374,48339.6,534711.4615170152,4068757.7983484226,357.4536917463329,NS,2.251530899826662
-116.61107938159444,36.76397178038027,48339.7,534711.3699453863,4068760.0260198037,357.6460999896886,NS,2.2295526783045907
-116.6110802386354,36.76399156447076,48340.7,534711.28453736,4068762.2203496206,357.77105039821487,NS,2.195991319671775
-116.61108103241126,36.76401101978405,48341.6,534711.2049240079,4068764.3782312735,357.8870754722348,NS,2.1593497896145415
-116.61108175367288,36.76403013185336,48341.4,534711.13193734,4068766.4980633194,358.0280622897938,NS,2.121088153839556
-116.61108238348965,36.76404889305489,48340.4,534711.0672703573,4068768.579006922,358.2200607560202,NS,2.081948149179218
-116.6110829077648,36.7640673464868,48340.6,534711.0121617783,4068770.6258480484,358.4577570083418,NS,2.0475828560048424
-116.61108330804522,36.76408555822249,48340.5,534710.9682287737,4068772.645922885,358.75411596106534,NS,2.020552511994789
-116.61108356529968,36.76410357259336,48340.9,534710.9371499069,4068774.644155996,359.10894063006566,NS,1.9984747840030963
-116.61108365173078,36.764121455557536,48342.1,534710.9213763826,4068776.6278741653,359.5444225203408,NS,1.9837808799427867
-116.61108357705164,36.76413922563943,48343.0,534710.9200329351,4068778.599128778,359.9609518434038,NS,1.9712550705772753
-116.61108336020044,36.76415697571923,48342.6,534710.9313874551,4068780.5682161245,0.330385985254432,NS,1.9691200834639202
-116.6110830291164,36.76417476139954,48341.9,534710.9529212762,4068782.541294046,0.6252911103340542,NS,1.9731954263083715
-116.61108262723036,36.764192671866816,48341.6,534710.9807179664,4068784.5282402136,0.8014958708772701,NS,1.987140590957335
-116.61108221917928,36.76421077527746,48342.5,534711.0089779161,4068786.536591747,0.8061681257157477,NS,2.00855034930491
-116.61108184789676,36.764229134924015,48342.6,534711.0338407448,4068788.5733540934,0.699376832318769,NS,2.036914091567109
-116.61108154189948,36.76424777356636,48342.8,534711.052751069,4068790.6410416584,0.5239919112282783,NS,2.0677740366870156
-116.61108133124712,36.76426669068995,48343.0,534711.0630262808,4068792.7395864613,0.2805380037694101,NS,2.0985699583534325
-116.61108121368564,36.76428583982819,48342.7,534711.0648885028,4068794.863834801,0.0502283234084501,NS,2.1242491560527252
-116.6110811810354,36.76430513715212,48341.9,534711.0591055548,4068797.004490535,359.84521672408994,NS,2.1406635449024978
-116.6110812249135,36.76432452827508,48341.7,534711.0464501362,4068799.155523611,359.66290908520125,NS,2.1510703046704225
