Long,Lat,Mag_nT,Easting,Northing,Heading,Dir,Dist
-116.60987179358044,36.76711684599165,48157.3,534817.7264065607,4069109.3454508833,178.69196462498334,NS,2.1289140582644492
-116.60987135153673,36.76709768508277,48155.7,534817.7745207151,4069107.220099154,178.70314774025354,NS,2.125896268694028
-116.60987087749436,36.76707851682183,48153.4,534817.8254940026,4069105.09394351,178.62663164429475,NS,2.1267665827191458
-116.60987036928324,36.767059325379925,48150.5,534817.8795272579,4069102.965228845,178.5459710028322,NS,2.129400319095638
-116.60986984144124,36.76704009568108,48147.3,534817.9353298339,4069100.8322775,178.50136153488893,NS,2.133681177424953
-116.60986932364176,36.76702082073868,48144.4,534817.990256617,4069098.6943036593,178.52833524930352,NS,2.1386792876690897
-116.60986884180804,36.76700150196651,48141.0,534818.0419933841,4069096.551454723,178.61692414988426,NS,2.143473409492583
-116.60986841472156,36.766982141575824,48137.4,534818.0888629322,4069094.4039691524,178.7497000897755,NS,2.1479969809358583
-116.60986805369248,36.76696273838064,48133.8,534818.1298563955,4069092.251711274,178.90883499657076,NS,2.1526482385393346
-116.60986773635814,36.76694333382352,48130.0,534818.1669508414,4069090.0992864305,179.01267408962627,NS,2.1527444588019047
-116.60986741570812,36.76692392825728,48125.5,534818.2043416688,4069087.946750858,179.00483820592476,NS,2.152860298645215
-116.60986705571572,36.76690452053989,48121.0,534818.2452446901,4069085.793990977,178.9114956308278,NS,2.1531484299416483
-116.6098666392304,36.76688512073186,48116.4,534818.2911860014,4069083.6421290347,178.77694596919247,NS,2.1523522999538716
-116.60986616784768,36.76686571485829,48111.6,534818.3420295285,4069081.4896142217,178.64689529232174,NS,2.1531152046370643
-116.6098656499107,36.76684631378551,48106.3,534818.3970257601,4069079.337648897,178.53605158571725,NS,2.152667959648922
-116.60986509109956,36.76682691468508,48101.3,534818.4556690396,4069077.185917242,178.43884768020078,NS,2.1525306384263976
-116.60986449660244,36.76680751262248,48096.9,534818.5174985685,4069075.0338699813,178.35431271935673,NS,2.1529352760302953
-116.6098638855064,36.76678808657896,48091.9,534818.580820376,4069072.879168573,178.31669093404273,NS,2.1556316501083
-116.60986327992931,36.76676856419351,48086.1,534818.6436932143,4069070.7137779887,178.33686518542723,NS,2.166303158775783
-116.6098627059834,36.76674910271996,48080.9,534818.7037155242,4069068.5551328394,178.40726987809532,NS,2.159479464678617
-116.60986218086418,36.76672961906961,48075.5,534818.7593902122,4069066.3940098723,178.5242768278322,NS,2.1618399916479376
-116.60986170444248,36.766710141749705,48070.0,534818.8107159137,4069064.2335714344,178.639075774667,NS,2.1610480262549427
-116.609861261709,36.7666906718203,48065.3,534818.8590316937,4069062.073940575,178.71837886275213,NS,2.160171257773723
-116.60986084048083,36.766671220931606,48061.2,534818.9054195774,4069059.9164140765,178.76830225412718,NS,2.1580251222304727
-116.60986042340134,36.7666518101081,48057.1,534818.9514191023,4069057.7633304945,178.77609128990414,NS,2.1535749039961796
-116.6098599876676,36.76663244764077,48053.6,534818.9990616313,4069055.6156178364,178.72922096368694,NS,2.148241018272579
-116.60985951819312,36.766613133047294,48050.3,534819.0496938183,4069053.473228087,178.64615171228309,NS,2.1429879737747455
-116.60985900520568,36.76659386261222,48047.5,534819.1041894973,4069051.3357526488,178.53954057777926,NS,2.138170018698086
-116.60985843689664,36.76657464312281,48044.7,534819.1635994986,4069049.2039487227,178.4036704877754,NS,2.132631596760845
-116.60985781249096,36.766555443217925,48043.0,534819.2280071753,4069047.0743377144,178.26768199131564,NS,2.130584754389735
-116.60985714546769,36.76653626487792,48042.2,534819.2962086571,4069044.9471343975,178.16363630677483,NS,2.1282963594213697
-116.60985645576784,36.76651710725344,48040.7,534819.3664246384,4069042.8222373053,178.10738315422725,NS,2.126056898607021
-116.60985577427785,36.766497967713285,48039.6,534819.4358997573,4069040.699343317,178.125572495929,NS,2.1240305264021284
-116.60985513637355,36.7664788501573,48038.9,534819.501475027,4069038.578872179,178.2287006479826,NS,2.1214848486977957
-116.60985457340531,36.76645974677724,48038.3,534819.5603560131,4069036.45994632,178.4082670761878,NS,2.119743797586431
-116.60985411698364,36.766440654660606,48038.1,534819.6097228552,4069034.3422311577,178.66459873513094,NS,2.118290488438583
-116.60985379937402,36.76642155280397,48038.2,534819.6467054053,4069032.2233850537,179.00005531312684,NS,2.119168827987792
-116.60985361544196,36.766402488836746,48038.6,534819.6717403672,4069030.108693387,179.3217305991073,NS,2.114839850891802
-116.60985352594282,36.76638343069087,48039.0,534819.6883447389,4069027.994613137,179.549997754737,NS,2.1141454556733406
-116.60985348325929,36.766364369962965,48040.0,534819.7007720746,4069025.880229438,179.6632466998128,NS,2.1144202195580046
-116.6098534241468,36.76634531011516,48041.2,534819.7146652609,4069023.765949356,179.62350802776328,NS,2.1143257286833617
-116.60985329325052,36.76632622996164,48041.8,534819.734974203,4069021.6494428837,179.45023510299262,NS,2.1166039072353535
-116.60985307040866,36.76630713412565,48041.2,534819.7634962172,4069019.531230216,179.22855136086855,NS,2.118404685405542
-116.60985275526068,36.76628802561984,48040.7,534819.8002621235,4069017.411645673,179.00625807299807,NS,2.119903385891068
-116.60985235532908,36.76626891760616,48041.1,534819.8445946072,4069015.2921465705,178.80174807132394,NS,2.1199626919987615
-116.60985190007592,36.76624978779224,48042.3,534819.8938743147,4069013.1702493057,178.66958131100282,NS,2.122469432558463
-116.6098514244662,36.76623064757774,48043.1,534819.9449755301,4069011.047205721,178.62116879696075,NS,2.12365849337572
-116.609850956167,36.76621148994308,48043.0,534819.9954321897,4069008.922227071,178.63979315151835,NS,2.125577600795162
-116.6098505122882,36.76619230024796,48042.8,534820.0437238767,4069006.7936830907,178.70031566756055,NS,2.129091722687802
-116.60985008660668,36.76617308192972,48043.1,534820.0904044459,4069004.661957348,178.74553646453165,NS,2.132236787202161
-116.60984965938005,36.76615382473549,48043.6,534820.1372405083,4069002.5259196754,178.74389913162287,NS,2.136551089177414
-116.6098492166346,36.76613452421152,48043.9,534820.185481202,4069000.3850811026,178.7091411240898,NS,2.141382020826745
-116.60984874662005,36.76611518490036,48043.9,534820.236173176,4068998.239949808,178.64628532996974,NS,2.145730166485777
-116.6098482581671,36.76609580993288,48044.1,534820.2885268863,4068996.0908698863,178.6044942143163,NS,2.1497175211275645
-116.60984777647836,36.76607641943424,48044.3,534820.340283942,4068993.9400646477,178.62149831822973,NS,2.151427890343999
-116.60984732183417,36.766057029830606,48044.0,534820.389626924,4068991.7893488584,178.68571721373166,NS,2.1512817426323134
-116.60984691535148,36.76603764985387,48043.5,534820.4346672279,4068989.6396834664,178.7997007318833,NS,2.1501371878464193
-116.60984657079172,36.76601831231741,48043.4,534820.4741618256,4068987.494703438,178.9451565692121,NS,2.14534359600788
-116.60984629326865,36.76599901768814,48043.4,534820.5076541048,4068985.35445871,179.1034625141346,NS,2.140506769039674
-116.6098460844972,36.76597976447881,48043.4,534820.5349916785,4068983.218783678,179.26662903679699,NS,2.135849991435872
-116.60984593666112,36.76596053660239,48043.3,534820.5568794096,4068981.0858966555,179.41205015577287,NS,2.1329993257890725
-116.60984581406431,36.76594132466026,48043.6,534820.5765073652,4068978.9547680435,179.47231377093806,NS,2.131218997995761
-116.6098456755774,36.76592209214017,48043.8,534820.5975627968,4068976.821362514,179.4345434184551,NS,2.133509429131675
-116.60984548795136,36.765902817838096,48043.7,534820.6230227273,4068974.6833400074,179.317744497371,NS,2.13817409179697
-116.6098452201593,36.76588349478168,48043.3,534820.655659416,4068972.5399383684,179.12764831873227,NS,2.143650097337961
-116.6098448704452,36.76586409892799,48043.0,534820.6956404662,4068970.388491165,178.93537624741623,NS,2.1518186619040276
-116.6098444599024,36.7658446605039,48042.4,534820.7410696629,4068968.232343777,178.79297853854422,NS,2.1566259225629714
-116.6098440190074,36.76582519785924,48041.1,534820.7892187204,4068966.073520659,178.72232214761684,NS,2.1593599947431215
-116.60984358809206,36.76580572241869,48040.0,534820.8364829061,4068963.913274476,178.7466213792067,NS,2.160763169606873
-116.60984320747654,36.7657862622955,48038.9,534820.8792509808,4068961.7547091506,178.86493608788305,NS,2.15898896971538
-116.60984290325916,36.76576682719615,48038.0,534820.9151893108,4068959.5988919265,179.04494504635113,NS,2.1561167564924073
-116.60984268957004,36.76574742508552,48036.8,534820.943033191,4068957.4467012035,179.25877952796233,NS,2.1523708299905207
-116.60984256951669,36.76572804911533,48035.2,534820.9625083683,4068955.2973761745,179.4808533321918,NS,2.14941326012162
-116.60984251630587,36.76570871683139,48033.8,534820.9759981714,4068953.1528729354,179.63959085075882,NS,2.144545666848047
-116.60984249405524,36.765689398021614,48032.5,534820.9867187199,4068951.009853125,179.71337779505905,NS,2.1430466251533304
-116.60984246729952,36.76567007683311,48031.1,534820.9978424134,4068948.86657109,179.702635979121,NS,2.1433109008449556
-116.6098423932898,36.765650744451904,48029.8,534821.0131885366,4068946.7220646488,179.58999746087096,NS,2.144561349281137
-116.60984223887723,36.76563136211182,48028.9,534821.0357331184,4068944.5720455428,179.39923229264667,NS,2.150137301264275
-116.60984199359956,36.76561193150884,48027.6,534821.0664091494,4068942.4167057155,179.18458870170994,NS,2.1555581156639794
-116.60984165569936,36.76559245320069,48026.0,534821.105373227,4068940.2561076703,178.9668438172945,NS,2.1609493544111458
-116.60984123111449,36.76557294179596,48024.9,534821.1520888082,4068938.091869779,178.7634492165498,NS,2.164742015984705
-116.6098407463013,36.76555338913828,48023.9,534821.2041983757,4068935.9230776285,178.62361916587017,NS,2.169418078395426
-116.60984023142215,36.76553382317262,48022.4,534821.2589973408,4068933.752820172,178.553589848636,NS,2.170949182847877
-116.6098397087171,36.7655142562252,48021.4,534821.3144952233,4068931.5824566656,178.5352215644239,NS,2.171072952356691
-116.60983919508078,36.765494699023726,48020.7,534821.3691793403,4068929.41317098,178.55597364911947,NS,2.169974824524876
-116.6098387011654,36.76547516311327,48020.6,534821.4220937747,4068927.246239932,178.6011685165201,NS,2.1675770123118707
-116.60983823695744,36.765455640973016,48021.4,534821.4723506374,4068925.080825607,178.67046724297404,NS,2.165997449445514
-116.60983782050924,36.76543612555977,48021.6,534821.5183419554,4068922.9161401424,178.7828661175199,NS,2.1651739794735105
-116.60983748409646,36.765416591289295,48021.5,534821.5571987103,4068920.749333743,178.972640353055,NS,2.1671547752049283
-116.60983725080123,36.765397061787375,48021.5,534821.5868501562,4068918.5830188137,179.21581271431833,NS,2.1665178469081448
-116.6098371200758,36.76537751836911,48021.8,534821.6073536177,4068916.4151228475,179.4581258505946,NS,2.1679929225529886
-116.6098370806722,36.76535795023091,48022.8,534821.6197178481,4068914.244451492,179.67364448809823,NS,2.170706568733837
-116.60983712000764,36.76533832851041,48023.9,534821.625078894,4068912.0678076423,179.8588815167989,NS,2.176650451899646
-116.60983720809855,36.76531866688365,48025.2,534821.6261065808,4068909.8867192753,179.97300333316028,NS,2.181088609124524
-116.60983732062869,36.76529895377135,48027.1,534821.6249763566,4068907.699910756,180.02961259321572,NS,2.186808811136373
-116.60983743885116,36.765279191521046,48029.1,534821.6233602986,4068905.5076493127,180.04223642648753,NS,2.1922620391239067
-116.60983754188584,36.765259387138975,48031.5,534821.6231187838,4068903.3107197452,180.0062986891544,NS,2.196929580768703
-116.60983761410968,36.765239547235126,48034.3,534821.625643172,4068901.1098609753,179.93428168823354,NS,2.2008602176762664
-116.60983764691538,36.76521969111023,48037.2,534821.6316929352,4068898.9072171566,179.84263228158335,NS,2.202652126786894
-116.60983763242297,36.76519983707448,48040.4,534821.6419630804,4068896.7048223,179.73282188497373,NS,2.202418802200058
-116.60983755156605,36.76518001675394,48044.3,534821.658140977,4068894.5061916043,179.57841556898413,NS,2.1986902147416125
-116.60983738946884,36.765160219357234,48048.7,534821.6815591704,4068892.3101334027,179.38903587134848,NS,2.1961830608146986
-116.60983714532448,36.76514046452591,48053.5,534821.7122807936,4068890.1188268154,179.19677874019627,NS,2.1915219318353607
-116.60983683025216,36.76512076220779,48058.6,534821.7493089711,4068887.9333713055,179.02933035609485,NS,2.1857691716651235
-116.60983646748608,36.76510113395,48063.3,534821.7905603237,4068885.756148632,178.91455950960463,NS,2.1776134283416497
-116.60983610082924,36.7650815648913,48067.5,534821.8321321717,4068883.5854943143,178.90281918114198,NS,2.1710523683359835
-116.60983577260616,36.76506203936936,48071.3,534821.870254149,4068881.4196555377,178.99161336426639,NS,2.166174252332426
-116.60983551506632,36.76504252576749,48075.6,534821.9020622878,4068879.2551133437,179.15809405520707,NS,2.1647758930797942
-116.6098353478966,36.765022963534896,48080.9,534821.925826918,4068877.085143695,179.37254487375824,NS,2.170099774997339
-116.60983524952354,36.76500333438974,48087.0,534821.9434817211,4068874.907726445,179.53544799904694,NS,2.1774888229782783
-116.6098351835576,36.76498359508341,48093.1,534821.9582940064,4068872.7180772806,179.61241805210787,NS,2.189699263854778
-116.60983511876368,36.76496374272434,48098.6,534821.9730528032,4068870.5158868018,179.6160168185382,NS,2.2022399340196737
-116.60983501947328,36.76494383655261,48103.6,534821.9909147326,4068868.3077394636,179.53653869541526,NS,2.2082195804297227
-116.60983484418756,36.76492400819295,48108.2,534822.0155240482,4068866.108251438,179.3589639611525,NS,2.199625693904007
-116.60983455648032,36.764904481512986,48112.9,534822.0500305702,4068863.942269521,179.08729116112,NS,2.1662567635430134
-116.60983410948272,36.76488555988777,48117.9,534822.0984801806,4068861.8434640295,178.67759767647388,NS,2.0993646313234375
-116.6098334232457,36.764867864184296,48121.6,534822.1677276114,4068859.880736568,177.97937278884214,NS,1.963948648692257
-116.60983241653278,36.764851754573904,48122.0,534822.2648603782,4068858.0940703433,176.88815722813945,NS,1.7893046059623663
-116.60983105104977,36.76483763266011,48124.7,534822.3931146692,4068856.5280289985,175.3180888726267,NS,1.571284397146188
