Long,Lat,Mag_nT,Easting,Northing,Heading,Dir,Dist
-116.61031803009584,36.76632744715959,48007.2,534778.2575006754,4069021.6155145452,359.1222655282328,NS,2.158377947764224
-116.6103183161164,36.76634686983348,48005.0,534778.2232027733,4069023.7699603303,359.0879514964135,NS,2.154718772140945
-116.61031864298444,36.76636626789773,48002.8,534778.1852704335,4069025.9216613444,358.9900372528927,NS,2.152035342680132
-116.61031902189492,36.7663856536457,48000.5,534778.1426989733,4069028.071977218,358.86581947045266,NS,2.1507372425061657
-116.61031945253404,36.76640504160197,47997.9,534778.0955098479,4069030.2225192697,358.74296626353674,NS,2.1510597223147356
-116.61031992058533,36.7664244665952,47995.4,534778.0449650474,4069032.3771562306,358.656166796995,NS,2.1552297349269245
-116.61032041218397,36.766443938224825,47992.8,534777.9922976481,4069034.5369580025,358.60310246307847,NS,2.1604438314142147
-116.61032091629257,36.76646346515704,47990.0,534777.9384888036,4069036.7028899305,358.57687786990664,NS,2.1666002188581945
-116.61032142116728,36.766483048573285,47987.4,534777.8845860969,4069038.8750873385,358.57850676849426,NS,2.1728660983362738
-116.61032190847972,36.7665026701308,47986.0,534777.8322335834,4069041.0515221315,358.6220585379045,NS,2.1770643522949196
-116.610322367205,36.76652231125198,47984.5,534777.7824235967,4069043.2301375107,358.6902667936185,NS,2.179184711086792
-116.61032279394009,36.7665419550441,47983.1,534777.7354674821,4069045.409060803,358.7654586858756,NS,2.179429188913918
-116.61032318921755,36.76656159826624,47982.2,534777.691319165,4069047.5879323054,358.8392311524168,NS,2.1793187235674094
-116.61032356139084,36.76658123545452,47982.0,534777.6492355868,4069049.766142874,358.8931687722706,NS,2.1786170633651154
-116.61032391074436,36.76660087096652,47982.8,534777.6091893961,4069051.944175794,358.9466554053186,NS,2.1784010413512798
-116.61032422850415,36.76662050076391,47983.0,534777.5719654675,4069054.1215862795,359.0205952049894,NS,2.177728643345554
-116.61032450179624,36.76664012491472,47983.4,534777.5387127465,4069056.298386555,359.1248198479637,NS,2.17705424454471
-116.6103247251706,36.766659725823125,47984.8,534777.5099255781,4069058.4726267015,359.2414421732938,NS,2.1744307105157317
-116.61032490535804,36.76667931481028,47985.9,534777.484998134,4069060.645560127,359.3427434636302,NS,2.1730764023000666
-116.610325055858,36.76669890363891,47987.7,534777.4627203085,4069062.8184867613,359.4125983645756,NS,2.173040832249373
-116.61032519288192,36.76671850456992,47990.1,534777.4416397262,4069064.992760811,359.44450859314384,NS,2.174376240245774
-116.61032533677808,36.76673811760953,47993.6,534777.4199403465,4069067.168375573,359.42855616254843,NS,2.175722973227989
-116.6103255005708,36.76675774702718,47997.7,534777.3964578513,4069069.3457999234,359.3821159799283,NS,2.1775509704270695
-116.6103256892654,36.76677739674251,48002.6,534777.370743758,4069071.5254668486,359.32409825751404,NS,2.179818597841653
-116.6103259037536,36.766797069927726,48007.0,534777.3427170514,4069073.7077279147,359.26419265310403,NS,2.1824410316580116
-116.61032612985667,36.766816776229774,48011.0,534777.3136387975,4069075.8936584042,359.2378701110322,NS,2.186123887168399
-116.61032635021049,36.766836502198174,48015.9,534777.2850647753,4069078.0817725733,359.25183162397155,NS,2.1883007315175407
-116.6103265479486,36.7668562329654,48022.0,534777.2585069886,4069080.2704272955,359.3047901093048,NS,2.1888158462858582
-116.61032669957036,36.76687595819608,48028.0,534777.2360674776,4069082.4584846166,359.4124266339691,NS,2.1881723817328713
-116.61032679538609,36.76689565142687,48034.2,534777.2186229734,4069084.6430124817,359.54247540743097,NS,2.184597515407136
-116.61032684232916,36.76691532492561,48040.2,534777.205549141,4069086.8253692416,359.656762601664,NS,2.182395920221552
-116.61032685436489,36.76693498171392,48046.1,534777.1955982462,4069089.00588501,359.73852960462534,NS,2.180538474061868
-116.61032686610604,36.76695461269487,48052.7,534777.1856852918,4069091.183538092,359.73918410975944,NS,2.177675644114258
-116.61032692485072,36.76697422778384,48058.9,534777.1715845651,4069093.359411211,359.628700400398,NS,2.175918808722277
