Long,Lat,Mag_nT,Easting,Northing,Heading,Dir,Dist
-116.61147362566052,36.76570497546624,48293.1,534675.4029550909,4068952.145741429,178.9631920974543,NS,2.181354464696129
-116.61147331322356,36.765685363978605,48295.3,534675.4396697144,4068949.9703601864,179.0330921139632,NS,2.17569104308258
-116.6114730460716,36.76566582401474,48298.1,534675.4723105066,4068947.8028966496,179.13722272927532,NS,2.167709298971126
-116.61147282991824,36.76564634645228,48301.1,534675.500371639,4068945.64233681,179.25589005591144,NS,2.160742059458007
-116.61147266981648,36.765626925641854,48303.2,534675.5234046731,4068943.488052151,179.3874322259752,NS,2.1544077868358458
-116.61147256884924,36.765607549438805,48305.1,534675.5411399298,4068941.3386943582,179.5272391131705,NS,2.1494309622134664
-116.61147250638469,36.76558821285692,48307.1,534675.5554210208,4068939.193717784,179.61853469006095,NS,2.145024115144593
-116.6114724602373,36.76556888156324,48310.1,534675.5682434359,4068937.049321923,179.65740396819552,NS,2.1444341963163787
-116.61147242163096,36.76554953154701,48312.4,534675.5804012476,4068934.9028464537,179.67547551441908,NS,2.1465099003688697
-116.6114723903558,36.76553013417156,48313.8,534675.5919260791,4068932.751114797,179.6931225649166,NS,2.1517625205616087
-116.61147236425248,36.765510685259606,48315.6,534675.60301253,4068930.593664349,179.70557782432618,NS,2.1574789324728068
-116.6114723312188,36.76549118171143,48317.8,534675.6147421058,4068928.430155646,179.68937097227635,NS,2.163540499022164
-116.6114722691794,36.765471619396855,48320.0,534675.6290868771,4068926.2601385233,179.6212551172062,NS,2.170064534874525
-116.61147215449016,36.765451999706364,48322.1,534675.6481564336,4068924.083775794,179.49798021738243,NS,2.1764462724557543
-116.6114719883768,36.76543231338493,48323.1,534675.6718455545,4068921.900040354,179.37848084291537,NS,2.1838639258080734
-116.611471786928,36.76541258637603,48324.4,534675.6987066609,4068919.71180428,179.29671631238682,NS,2.188400931008496
-116.61147156018316,36.76539283582872,48325.9,534675.727836024,4068917.5209662714,179.23824070001461,NS,2.1910316519750874
-116.61147131368716,36.76537307922063,48327.3,534675.7587309,4068915.329463104,179.19232206648553,NS,2.1917209281846497
-116.61147105600573,36.7653533226497,48328.7,534675.7906240558,4068913.137968117,179.16622477284298,NS,2.1917270475375497
-116.61147078958496,36.76533356789009,48329.7,534675.8232963871,4068910.9466772326,179.14577840735794,NS,2.1915344443464315
-116.61147051310203,36.76531380655974,48331.1,534675.8568697236,4068908.75466111,179.12251553588578,NS,2.1922732151298194
-116.61147022363708,36.76529402957573,48332.8,534675.8916087528,4068906.5609132443,179.0927702143721,NS,2.1940229031579217
-116.61146992406468,36.76527422682426,48334.1,534675.9272614808,4068904.3643106744,179.07012241504685,NS,2.1968918878902874
