Long Lat Mag_nT
-116.60786296255336 36.75934228826914 48581.3
-116.60783861468634 36.75934120813098 48580.7
-116.60781438780812 36.759340124370205 48580.0
-116.60778986385588 36.75933898882533 48580.4
-116.60776532915337 36.75933781928981 48580.1
-116.60774068424622 36.759336619335 48579.7
-116.60771594664372 36.75933540443062 48580.4
-116.6076911416744 36.75933419777485 48580.7
-116.6076663215544 36.759333011854814 48579.0
-116.60764151245267 36.75933185026651 48577.6
-116.60761673144728 36.75933071137732 48577.3
-116.60759198156786 36.7593295915548 48577.4
-116.60756726111516 36.759328480829744 48576.1
-116.60754256810986 36.75932737295182 48575.2
-116.60751789361302 36.75932626562536 48576.2
-116.60749321754994 36.75932515286927 48576.5
-116.60746851417392 36.759324028327896 48576.2
-116.60744377557911 36.75932288488535 48575.0
-116.6074190024262 36.759321717194894 48573.6
-116.60739421863566 36.75932051407742 48572.1
-116.6073694336119 36.75931927382568 48570.3
-116.60734465398995 36.759317991846885 48568.9
-116.6073198763934 36.75931666936809 48568.1
-116.60729512633446 36.7593153191358 48568.0
-116.60727039022572 36.759313975707485 48568.1
-116.60724565778555 36.75931266929632 48566.8
-116.60722094292107 36.759311422626176 48566.8
-116.60719620930564 36.75931026308739 48566.3
-116.60717148157892 36.759309181130575 48565.3
-116.60714676357136 36.75930817028524 48564.4
-116.607122062491 36.759307222369394 48564.1
-116.6070973325535 36.75930633413022 48563.5
-116.60707258034736 36.7593054847617 48562.8
-116.60704779955456 36.7593046640383 48562.4
-116.60702298747157 36.75930385772223 48560.9
-116.60699814876 36.75930304998501 48559.8
-116.60697330195032 36.75930222772249 48558.9
-116.60694845046277 36.75930138011632 48558.0
-116.60692357900116 36.759300496722005 48556.6
-116.60689870032289 36.75929955924612 48555.1
-116.6068737999128 36.759298575907 48554.2
-116.60684887531065 36.75929755396827 48552.9
-116.60682392129496 36.75929650408894 48551.3
-116.60679893823172 36.759295446239726 48550.5
-116.60677392971986 36.759294406533286 48550.8
-116.60674890600866 36.75929339995918 48551.0
-116.6067238891264 36.75929242947692 48550.9
-116.6066988769423 36.75929149274931 48550.0
-116.60667388294756 36.759290567363486 48548.3
-116.6066489045189 36.75928963305289 48547.3
-116.60662392207364 36.75928866962361 48546.4
-116.60659894161446 36.759287644858304 48545.3
-116.60657393553588 36.7592865547263 48543.9
-116.60654888959463 36.75928539918484 48542.4
-116.60652379259147 36.75928419032517 48542.5
-116.60649867725216 36.75928294509696 48543.6
-116.60647356345488 36.75928169181848 48544.3
-116.60644847889289 36.75928044471465 48543.3
-116.6064234416678 36.75927920834239 48541.8
-116.60639846401985 36.75927797872147 48541.0
-116.60637354127958 36.75927675132228 48540.7
-116.6063486719037 36.75927552830698 48540.7
-116.606323862926 36.7592743148114 48540.6
-116.6062991272595 36.7592731190375 48539.8
-116.60627445863534 36.75927193109571 48538.0
-116.60624984782623 36.75927073451887 48536.0
-116.60622526498976 36.75926951908679 48535.1
-116.60620067466569 36.75926828527911 48535.6
-116.60617602884864 36.75926704981221 48536.5
-116.60615129540815 36.759265824456655 48536.7
-116.60612647159992 36.759264617826254 48536.4
-116.60610153702022 36.75926344308 48536.9
-116.60607654004544 36.75926229479851 48536.8
-116.60605151353306 36.75926116484437 48535.7
-116.60602649357928 36.759260042186455 48534.8
-116.6060015238568 36.75925892087801 48533.7
-116.6059766160276 36.759257802072206 48532.4
-116.60595176763051 36.75925668221529 48531.2
-116.60592695850552 36.75925554691111 48530.1
-116.6059021938448 36.759254365130495 48529.3
-116.60587744181892 36.75925312265852 48528.9
-116.60585269031294 36.759251814746 48528.3
-116.60582792208344 36.759250449452985 48527.8
-116.6058031496286 36.75924904185787 48527.2
-116.60577836469352 36.75924761829072 48526.3
-116.6057535796258 36.75924619132184 48525.2
-116.6057288160388 36.75924477112108 48523.6
-116.60570409526952 36.75924336554178 48522.0
-116.60567942587755 36.759241973983535 48520.6
-116.6056548060554 36.759240592963856 48518.9
-116.60563021721924 36.759239211689525 48516.9
-116.60560563192053 36.75923781488089 48514.8
-116.60558100889754 36.75923639497004 48510.9
-116.60555632923294 36.759234949310496 48508.6
-116.60553159649588 36.7592334793048 48507.3
-116.60550683237987 36.75923199587962 48505.3
-116.60548205435684 36.75923052888589 48503.5
-116.60545728574418 36.75922910855036 48502.1
-116.6054325603092 36.75922774754287 48499.2
-116.60540787397484 36.75922644926848 48494.7
-116.60538324504844 36.759225192181006 48489.0
-116.6053586798278 36.75922395385344 48484.2
-116.6053341712642 36.75922270604105 48480.2
-116.60530975538856 36.75922141531495 48475.2
-116.6052854197148 36.75922007431237 48469.6
-116.60526116809626 36.759218688633126 48465.0
-116.60523698144404 36.759217271191694 48460.3
-116.6052128288508 36.759215835266254 48455.7
-116.60518862655609 36.759214401266966 48450.6
-116.6051643255894 36.75921297436937 48445.0
-116.60513990541952 36.759211551978005 48440.0
-116.6051153386802 36.75921013770344 48435.3
-116.60509066449504 36.75920873365053 48430.2
-116.60506590072497 36.75920733312985 48424.0
-116.60504106700304 36.75920592555322 48417.8
-116.60501619054406 36.75920449740983 48411.0
-116.60499129347832 36.75920303962149 48404.3
-116.60496639432014 36.75920154172064 48398.5
-116.60494151126152 36.75920000214055 48392.6
-116.60491669525533 36.75919844096622 48385.5
-116.60489194092814 36.759196902164376 48378.4
-116.604867262696 36.759195421522 48372.0
-116.60484269973884 36.75919403079169 48365.9
-116.60481822390868 36.7591927602698 48359.9
-116.60479384015044 36.75919158566944 48353.4
-116.60476952648968 36.75919048094542 48346.5
-116.60474522868024 36.7591894076172 48339.4
-116.60472088306388 36.75918831465982 48332.2
-116.6046964594876 36.759187172219285 48324.9
-116.60467193833122 36.75918596858748 48317.9
-116.60464729064752 36.759184698745855 48311.0
-116.6046225169532 36.75918335386391 48303.9
-116.60459762181848 36.75918195909975 48297.3
-116.6045726213462 36.759180536821326 48292.3
-116.60454754609832 36.75917910663543 48287.3
-116.60452242931592 36.759177688635546 48282.9
-116.60449732233948 36.75917629309632 48278.6
-116.60447225673929 36.7591749161492 48272.8
-116.60444724411654 36.7591735511391 48266.4
-116.60442229553476 36.75917218131356 48261.1
-116.60439739980912 36.75917079029323 48256.6
-116.60437254147854 36.75916936732386 48251.5
-116.60434769916913 36.75916791054943 48247.0
-116.60432286373644 36.759166433622426 48243.9
-116.60429800116928 36.75916496522232 48240.3
-116.60427310157245 36.75916352614946 48236.2
-116.60424818307824 36.75916213417292 48232.4
-116.60422322523031 36.75916081370566 48229.9
-116.60419826244654 36.75915956236684 48227.2
-116.6041732995202 36.75915837898053 48224.1
-116.60414834226653 36.75915725473288 48222.4
-116.60412334953104 36.75915617972248 48220.0
-116.60409833520836 36.75915511999804 48217.3
-116.60407330581312 36.75915404678575 48215.5
-116.6040482630634 36.7591529327715 48214.2
-116.604023271635 36.75915174631928 48212.2
-116.60399833525176 36.759150493297845 48211.0
-116.60397346185243 36.75914917643781 48209.5
-116.60394863958824 36.75914780180642 48208.2
-116.60392387377232 36.75914637308267 48206.8
-116.60389910048217 36.75914490750319 48204.7
-116.60387428958758 36.75914341633483 48203.1
-116.6038494227662 36.7591419143415 48201.4
-116.60382447398456 36.75914041915148 48198.8
-116.6037994665076 36.75913894553033 48196.2
-116.60377433107348 36.75913749973199 48194.5
-116.60374931211123 36.75913609551879 48191.8
-116.60372433753282 36.759134723312805 48188.0
-116.60369942931185 36.75913337433971 48185.2
-116.60367458939244 36.75913204421813 48183.0
-116.6036498011563 36.75913072175429 48179.5
-116.60362504924032 36.75912938971513 48174.0
-116.60360031294891 36.75912804005559 48168.8
-116.60357559118307 36.75912666696953 48163.6
-116.60355088017484 36.75912526550516 48159.5
-116.60352621029828 36.75912383389935 48156.4
-116.60350156993952 36.75912238454512 48152.7
-116.60347695477236 36.75912092198418 48148.4
-116.6034523520876 36.75911945119213 48143.9
-116.60342772622384 36.75911797745697 48140.2
-116.60340303491589 36.75911650948176 48137.3
-116.60337824274689 36.759115050126496 48134.6
-116.603353324729 36.759113593001885 48133.0
-116.60332825588137 36.759112125032 48132.4
-116.6033030787646 36.75911064428298 48131.1
-116.60327781826578 36.75910916317879 48130.4
-116.60325251032116 36.75910770586344 48131.2
-116.60322714598364 36.759106312977856 48132.3
-116.60320176435764 36.75910500806973 48133.7
-116.60317638676688 36.759103814256704 48136.0
-116.6031510597849 36.759102737845545 48139.0
-116.60312574685068 36.75910178022741 48142.5
-116.60310048238772 36.75910088968471 48145.3
-116.60307527502547 36.759100027010575 48147.3
-116.60305012465432 36.759099157108416 48149.8
-116.60302507082302 36.75909824476339 48154.0
-116.60300009977892 36.759097271542736 48158.6
-116.60297520962972 36.75909621308412 48161.8
-116.60295035616936 36.75909504268387 48165.0
-116.60292561098916 36.7590937181872 48168.8
-116.60290091570016 36.759092252962 48172.6
-116.60287624164462 36.75909065060805 48176.3
-116.60285153104428 36.75908892441966 48180.1
-116.60282680070804 36.75908709722384 48182.5
-116.60280200966956 36.75908522498697 48184.6
-116.60277715825336 36.759083336224926 48188.2
-116.60275226379464 36.7590814517487 48191.7
-116.60272733621728 36.7590795839971 48194.1
-116.60270239463463 36.75907773729827 48194.9
-116.60267744447104 36.75907591884194 48195.5
-116.60265250001297 36.759074131584384 48196.1
-116.60262756954796 36.75907238081808 48197.7
-116.60260270800724 36.75907066137747 48199.4
-116.60257796164872 36.75906898156676 48197.8
-116.60255338643182 36.75906736085248 48194.5
-116.6025289907676 36.75906584123256 48193.2
-116.602504777091 36.759064430264175 48192.1
-116.60248077255174 36.75906313487626 48192.0
-116.60245701804396 36.75906194894508 48192.0
-116.60243350433564 36.75906086005894 48191.9
-116.60241017382316 36.7590598148982 48191.2
-116.60238694439442 36.759058772435125 48189.9
-116.60236369615347 36.7590576991046 48188.9
-116.60234031225302 36.759056567440894 48188.9
-116.6023167115318 36.75905537851197 48188.0
-116.60229285907091 36.759054133096924 48187.2
-116.60226875493623 36.7590528364278 48187.6
-116.60224441908277 36.75905149519475 48188.3
-116.60221992229414 36.759050132113416 48188.6
-116.60219530158436 36.75904876148664 48187.9
-116.6021705925186 36.75904739821004 48187.7
-116.60214580984488 36.75904605206934 48187.8
-116.60212100325668 36.75904472389903 48188.3
-116.60209620387398 36.75904341042813 48188.6
-116.60207142945112 36.7590421007901 48189.1
-116.6020467021492 36.759040766632175 48189.2
-116.6020220145736 36.7590393782984 48188.6
-116.6019973616431 36.75903791938679 48188.4
-116.6019727300732 36.759036397178974 48188.4
-116.60194815180245 36.75903482833832 48188.1
-116.60192361452852 36.75903323606425 48188.0
-116.60189912795272 36.75903163199305 48188.6
-116.6018747066678 36.75903003132331 48189.1
-116.60185035136736 36.75902846091275 48189.1
-116.60182603265216 36.7590269406532 48188.9
-116.60180172063257 36.75902548800005 48189.4
-116.60177740331048 36.75902411075924 48189.6
-116.60175301171816 36.75902281838352 48189.7
-116.60172857378588 36.75902159338372 48189.2
-116.60170409821583 36.75902043025698 48188.4
-116.60167961220644 36.75901932591236 48188.2
-116.60165509705618 36.75901828895891 48187.8
-116.60163057962608 36.75901730263438 48187.0
-116.60160606940424 36.75901634722289 48185.4
-116.6015815649293 36.75901539186897 48185.1
-116.60155709036788 36.75901437935347 48185.8
-116.60153262920196 36.75901326328045 48184.9
-116.60150816922744 36.75901200999569 48182.3
-116.6014836676584 36.759010602786965 48182.1
-116.6014592105356 36.75900902759994 48184.2
-116.60143475015244 36.75900733489111 48184.2
-116.6014102692997 36.75900555895827 48182.1
-116.60138575438344 36.759003744612016 48180.5
-116.60136116099515 36.75900195042443 48181.9
-116.60133647405506 36.75900021973362 48181.7
-116.60131169073118 36.75899857898192 48180.3
-116.60128685750824 36.75899703997303 48180.6
-116.60126196701216 36.75899561747706 48180.4
-116.60123712447476 36.75899428501816 48180.2
-116.60121240584871 36.75899302674151 48182.2
-116.60118790137112 36.758991828115214 48184.0
-116.60116371132024 36.758990687250495 48185.8
-116.6011398332219 36.75898958964199 48185.4
-116.60111624634892 36.75898852738017 48184.6
-116.6010928846286 36.75898748741689 48185.2
-116.60106964753444 36.75898644288696 48183.7
-116.60104639546016 36.758985364762665 48178.9
-116.60102302817064 36.758984238384194 48177.0
-116.60099945193204 36.758983058066015 48176.9
-116.60097559379152 36.758981820757214 48175.8
-116.60095147442036 36.75898054784989 48174.3
-116.60092710510892 36.75897925136841 48173.7
-116.600902524405 36.75897795179014 48174.2
-116.60087771478952 36.7589766931782 48177.8
-116.60085274266768 36.75897550235684 48180.5
-116.6008276465893 36.75897438136839 48179.9
-116.60080247188256 36.758973311897805 48179.8
-116.60077723748942 36.758972268274206 48181.1
-116.60075199446312 36.75897122439845 48183.8
-116.6007267714796 36.758970163602896 48188.6
-116.6007015876496 36.75896907708493 48193.1
-116.6006764976356 36.75896795537527 48198.6
-116.60065149209623 36.758966800258655 48204.7
-116.6006265656316 36.75896561235682 48210.0
-116.6006016938272 36.758964396616925 48215.4
-116.60057685478614 36.75896315846918 48222.2
-116.60055200688974 36.75896191569407 48231.0
-116.60052713779812 36.758960681098905 48239.8
-116.6005022473969 36.75895946267744 48248.0
-116.60047732705442 36.758958267210176 48256.3
-116.60045239508383 36.758957088877935 48264.2
-116.60042746835624 36.75895591684219 48271.0
-116.600402556886 36.75895473895345 48278.1
-116.60037769697702 36.758953539527695 48285.4
-116.60035288817636 36.75895231645849 48291.3
-116.600328125938 36.75895106785431 48295.1
-116.60030339911536 36.75894979542469 48300.1
-116.60027870840258 36.75894850688953 48303.8
-116.60025402335371 36.75894721848187 48306.2
-116.60022933060624 36.75894593873763 48308.8
-116.60020462889818 36.758944668924144 48311.5
-116.60017990962464 36.758943404415966 48313.5
-116.60015516156876 36.75894214067536 48314.5
-116.60013037487067 36.75894087819504 48314.9
-116.60010555807456 36.75893962540504 48315.0
-116.60008070494648 36.75893839123352 48314.9
-116.60005583569472 36.758937173528174 48314.5
-116.60003096331 36.758935968495685 48313.5
-116.60000609540587 36.75893476713021 48311.4
-116.59998123911085 36.758933554880656 48309.6
-116.59995638559552 36.75893231801633 48308.2
-116.59993153112008 36.75893104211375 48305.4
-116.59990667881443 36.75892972396221 48301.7
-116.59988187266532 36.75892838203326 48298.2
-116.59985711326364 36.7589270556217 48294.8
-116.59983240505376 36.75892576670258 48290.0
-116.59980776094652 36.75892452602166 48283.8
-116.59978316476992 36.7589233353497 48278.3
-116.5997586145894 36.758922166365664 48272.7
-116.59973400048928 36.758920990813245 48266.3
-116.59970948621466 36.75891979701712 48260.5
-116.59968497308422 36.75891854818816 48254.4
-116.59966044204135 36.7589172252874 48246.2
-116.5996358847126 36.75891581206137 48237.3
-116.59961127951576 36.7589143069297 48229.5
-116.59958666853429 36.758912718829166 48222.7
-116.59956203951089 36.75891108557457 48215.9
-116.59953739484996 36.75890942763067 48208.3
-116.59951273986964 36.758907760170985 48200.5
-116.59948807383398 36.75890609881072 48192.3
-116.59946340494088 36.75890445691038 48184.4
-116.59943874294372 36.7589028524346 48176.4
-116.59941410694545 36.75890130039952 48168.6
-116.59938946832288 36.75889980885904 48161.4
-116.59936482136592 36.758898360949296 48155.4
-116.59934014511056 36.758896941552926 48150.1
-116.5993154342142 36.75889553686404 48142.7
-116.5992906848939 36.758894134697535 48134.3
-116.59926590911536 36.75889271926314 48128.6
-116.59924111265993 36.75889128521221 48125.0
-116.5992163069706 36.75888983887164 48121.3
-116.59919150551444 36.758888394735536 48116.7
-116.59916671508915 36.75888696946152 48113.1
-116.59914194227268 36.7588855797109 48110.3
-116.5991172019678 36.75888423869544 48107.5
-116.5990924632088 36.75888296224765 48105.2
-116.59906773009128 36.75888173937038 48103.1
-116.59904299612292 36.75888056289592 48100.5
-116.59901826040044 36.758879425033456 48098.7
-116.5989935014182 36.75887832271062 48097.8
-116.59896873271964 36.758877244681415 48097.0
-116.59894396378488 36.75887619466853 48095.6
-116.59891921815232 36.75887517936173 48094.6
-116.59889449848552 36.75887420528334 48094.7
-116.59886982061116 36.75887325394108 48094.3
-116.59884518802004 36.75887230646136 48092.8
-116.59882059354172 36.75887134641046 48091.6
-116.59879604419925 36.758870359777966 48091.8
-116.59877151613289 36.75886934888384 48092.2
-116.59874700238169 36.75886831270225 48092.5
-116.59872249385536 36.758867252074936 48091.3
-116.59869799676495 36.75886616501804 48089.2
-116.59867349487637 36.75886505731304 48087.1
-116.59864897513948 36.7588639338659 48085.7
-116.5986244137388 36.75886279168032 48084.8
-116.59859979677094 36.758861612512526 48083.4
-116.59857510950384 36.75886038455448 48081.8
-116.59855034246722 36.758859093751845 48080.7
-116.59852547944529 36.75885772963751 48079.2
-116.5985005670562 36.75885628198534 48077.8
-116.59847561975384 36.75885477298257 48077.0
-116.59845065191531 36.75885321984703 48076.7
-116.5984256760762 36.75885164507761 48076.7
-116.59840071205356 36.758850075075244 48076.7
-116.59837577684036 36.75884852920517 48076.7
-116.59835089462683 36.75884701520368 48077.6
-116.5983260983527 36.75884553456891 48078.6
-116.59830140202396 36.75884409362223 48080.6
-116.59827679434444 36.75884268898679 48082.6
-116.59825226346668 36.758841322505376 48084.0
-116.59822780056533 36.758839993866026 48085.5
-116.59820336867656 36.7588386991466 48087.7
-116.59817894737192 36.75883741892916 48090.0
-116.5981545200196 36.7588361371123 48092.8
-116.59813006115824 36.75883483198638 48095.7
-116.59810558077804 36.75883346823965 48098.2
-116.59808107009806 36.758832030383694 48100.3
-116.59805652400136 36.7588305068012 48102.4
-116.59803192764976 36.75882890201372 48104.8
-116.5980073177872 36.75882724194329 48107.3
-116.59798269469422 36.75882557162049 48109.5
-116.59795807650616 36.758823925826256 48111.7
-116.59793349626544 36.75882233505887 48113.5
-116.59790893533818 36.75882082844502 48114.8
-116.59788441137334 36.758819397487486 48116.4
-116.59785991741224 36.75881803252854 48117.1
-116.59783544489092 36.75881671204383 48116.1
-116.59781097684188 36.75881541390194 48114.4
-116.59778651985047 36.75881412438638 48114.2
-116.5977620657626 36.758812852954506 48114.1
-116.59773760207008 36.75881160590952 48112.6
-116.59771309576077 36.75881037366373 48111.5
-116.59768854773264 36.7588091278675 48110.0
-116.59766395127144 36.758807839124536 48108.4
-116.5976392803914 36.75880648579077 48107.1
-116.59761455723212 36.75880505023979 48105.9
-116.59758977154527 36.75880355153249 48105.0
-116.59756493125172 36.75880200474394 48104.3
-116.59754004541396 36.75880042883959 48103.5
-116.597515114366 36.75879884125398 48102.8
-116.59749014051062 36.75879725799423 48102.7
-116.5974651316798 36.758795685395455 48102.1
-116.59744010761877 36.758794124307286 48101.8
-116.59741509016128 36.758792576966606 48102.5
-116.5973901065159 36.75879104561823 48103.8
-116.5973651745105 36.75878953258131 48104.9
-116.5973403068487 36.758788036829415 48105.7
-116.59731551150604 36.75878655902382 48106.8
-116.59729077479528 36.75878510395829 48108.6
-116.5972660829466 36.75878368264312 48110.6
-116.59724143186313 36.758782296261245 48113.1
-116.5972167996506 36.758780943516754 48116.3
-116.59719219103792 36.75877961338806 48119.4
-116.59716761086888 36.75877830672372 48122.5
-116.5971430791248 36.758777025699445 48126.4
-116.59711861061508 36.75877577576037 48130.9
-116.59709421434692 36.75877454752676 48135.7
-116.597069886721 36.75877333232008 48140.6
-116.59704560408748 36.75877212575368 48145.4
-116.59702132897088 36.75877091855984 48150.4
-116.59699702963206 36.75876969765524 48155.5
-116.59697268212273 36.75876845362814 48161.0
-116.59694827089407 36.7587671819468 48167.7
-116.59692380816152 36.75876587684092 48175.5
-116.59689929863704 36.758764536245536 48182.9
-116.59687473445496 36.75876315363972 48189.3
-116.59685007920427 36.75876171888258 48195.7
-116.59682533795836 36.7587602079914 48203.1
-116.59680051257784 36.758758634103295 48210.9
-116.59677562288944 36.75875701697353 48219.9
-116.59675069817042 36.75875538415576 48229.8
-116.59672576758284 36.75875375648938 48240.3
-116.59670085985164 36.75875213559464 48250.6
-116.59667599538784 36.7587505151601 48259.2
-116.5966511843186 36.75874889290724 48267.4
-116.5966264309442 36.7587472785532 48277.8
-116.59660171293164 36.758745680983154 48287.7
-116.5965770190322 36.75874410877867 48297.4
-116.59655236114304 36.7587425726756 48307.1
-116.59652773068996 36.758741087617366 48316.0
-116.59650313799952 36.75873964553607 48324.4
-116.59647858248869 36.75873823713751 48332.4
-116.59645405996436 36.75873684897974 48339.7
-116.59642956252104 36.7587354633022 48346.9
-116.59640507656572 36.758734064196005 48353.7
-116.59638058468224 36.7587326471526 48359.7
-116.59635607137872 36.75873121880536 48366.9
-116.596331526049 36.758729792211774 48375.2
-116.59630696521276 36.75872837997777 48382.8
-116.59628241047818 36.75872698890208 48388.9
-116.59625789210864 36.75872561862215 48393.8
-116.59623343569268 36.75872426944765 48398.2
-116.5962090559521 36.75872293603171 48402.7
-116.59618475493936 36.7587216231034 48406.6
-116.59616052196957 36.758720337223146 48411.1
-116.59613630605328 36.75871908423944 48414.7
-116.59611206059094 36.75871785410299 48416.7
-116.59608773853112 36.758716639053056 48417.7
-116.59606330448538 36.75871543300632 48417.4
-116.59603871989944 36.75871423602237 48418.1
-116.5960140299512 36.758713046878285 48419.7
-116.59598927321828 36.758711868532 48422.0
-116.5959644898121 36.75871070442522 48423.8
-116.59593969748414 36.75870954918338 48425.8
-116.5959149082675 36.75870837825069 48426.1
-116.59589011212356 36.75870716076863 48424.8
-116.59586526546218 36.75870586180916 48424.4
-116.5958403997768 36.758704438113696 48424.8
-116.59581547853963 36.758702902648665 48426.8
-116.5957904851885 36.758701270947526 48428.3
-116.59576539722713 36.75869956911564 48428.7
-116.59574021219116 36.758697832543966 48429.5
-116.59571484001869 36.758696099511226 48431.0
-116.59568950259208 36.758694416256176 48431.6
-116.5956641559479 36.758692798976085 48431.4
-116.59563881738752 36.758691278383125 48432.0
-116.59561354886844 36.75868984844769 48432.5
-116.59558837958645 36.75868850526378 48431.7
-116.59556333857772 36.758687235414406 48430.6
-116.59553843421128 36.75868602481041 48429.9
-116.59551367379936 36.758684844468526 48429.8
-116.59548905839203 36.75868368087925 48430.0
-116.59546457398048 36.75868252232621 48430.7
-116.59544021420518 36.75868135097269 48430.7
-116.59541592045912 36.758680148447965 48430.3
-116.59539165595692 36.75867890181691 48429.7
-116.59536737922312 36.75867760477032 48428.5
-116.59534308996533 36.75867625086087 48427.8
-116.5953187635616 36.75867485360583 48428.6
-116.59529438940926 36.758673418565714 48429.6
-116.59526995366944 36.758671952482295 48428.8
-116.5952454545623 36.758670467304086 48428.0
-116.59522090181297 36.75866899152495 48428.1
-116.59519630604156 36.7586675520458 48428.5
-116.59517169599368 36.75866617134932 48427.8
-116.59514703855868 36.75866487170628 48426.7
-116.59512236961488 36.75866363851362 48425.9
-116.5950976975252 36.75866245607965 48425.9
-116.59507302574924 36.75866130086734 48424.7
-116.59504834756628 36.75866014388006 48423.0
-116.59502365095156 36.75865895993255 48422.1
-116.59499892051886 36.75865773213578 48422.2
-116.59497412984636 36.75865645112545 48421.8
-116.59494929647695 36.758655110238166 48421.4
